,ODINO,MFR_NAME,MAKETXT,MODELTXT,YEARTXT,CRASH,FAILDATE,FIRE,INJURED,DEATHS,COMPDESC,CITY,STATE,VIN,DATEA,LDATE,MILES,OCCURENCES,CDESCR,CMPL_TYPE,POLICE_RPT_YN,PURCH_DT,ORIG_OWNER_YN,ANTI_BRAKES_YN,CRUISE_CONT_YN,NUM_CYLS,DRIVE_TRAIN,FUEL_SYS,FUEL_TYPE,TRANS_TYPE,VEH_SPEED,DOT,TIRE_SIZE,LOC_OF_TIRE,TIRE_FAIL_TYPE,ORIG_EQUIP_YN,MANUF_DT,SEAT_TYPE,RESTRAINT_TYPE,DEALER_NAME,DEALER_TEL,DEALER_CITY,DEALER_STATE,DEALER_ZIP,PROD_TYPE,REPAIRED_YN,MEDICAL_ATTN,VEHICLES_TOWED_YN
727551,10277153,toyota motor north america inc,toyota,sequoia,2001-01-01,n,2009-07-16,n,0,0,vehicle speed control,cary,nc,5tdbt44a91s,2009-07-17 00:00:00,2009-07-17 00:00:00,147641.0,,vsctrac light has been coming on intermittently for one year with no ill effects until yesterday when the vsc system activated itself twice under perfectly normal driving conditions the first time it happened i was braking normally when the vsc kicked on and limited my stopping ability the second time the vsc activated was i was driving 50 mph foot off the brake when the vehicle began pulling hard to the right forcing me into the next lane for the few moments this lasted i had no control over braking or steering dealer has yet to resolve the issue tr,ivoq,n,,n,n,n,,,,,,50.0,,,,,,,,,,,,,,v,,n,n
727552,10277153,toyota motor north america inc,toyota,sequoia,2001-01-01,n,2009-07-16,n,0,0,traction control system,cary,nc,5tdbt44a91s,2009-07-17 00:00:00,2009-07-17 00:00:00,147641.0,,vsctrac light has been coming on intermittently for one year with no ill effects until yesterday when the vsc system activated itself twice under perfectly normal driving conditions the first time it happened i was braking normally when the vsc kicked on and limited my stopping ability the second time the vsc activated was i was driving 50 mph foot off the brake when the vehicle began pulling hard to the right forcing me into the next lane for the few moments this lasted i had no control over braking or steering dealer has yet to resolve the issue tr,ivoq,n,,n,n,n,,,,,,50.0,,,,,,,,,,,,,,v,,n,n
727560,10277159,toyota motor north america inc,lexus,rx,2010-01-01,n,2009-07-07,n,0,0,wheels,chicago,il,2t2bk1ba1ac,2009-07-17 00:00:00,2009-07-17 00:00:00,720.0,,tlthe contact owns a 2010 lexus rx350  the contact heard a rattling sound in the rear drivers side wheel  the vehicle was taken to the dealer on four separate occasions in order to correct the failure but the noise still persists  the current and failure mileages were less than 720   updated 080409  lj  updated 081009jb,evoq,n,2009-07-02,y,y,y,6.0,,,,,0.0,,,,,,,,,mcgrath lexus of chicago,,,,,v,,n,n
727561,10277159,toyota motor north america inc,lexus,rx,2010-01-01,n,2009-07-07,n,0,0,suspension,chicago,il,2t2bk1ba1ac,2009-07-17 00:00:00,2009-07-17 00:00:00,720.0,,tlthe contact owns a 2010 lexus rx350  the contact heard a rattling sound in the rear drivers side wheel  the vehicle was taken to the dealer on four separate occasions in order to correct the failure but the noise still persists  the current and failure mileages were less than 720   updated 080409  lj  updated 081009jb,evoq,n,2009-07-02,y,y,y,6.0,,,,,0.0,,,,,,,,,mcgrath lexus of chicago,,,,,v,,n,n
727572,10277848,toyota motor north america inc,toyota,camry,2001-01-01,n,1901-01-01,n,0,0,engine and engine coolingexhaust systememission controlcatalytic convertor,roanoke,va,,2009-07-17 00:00:00,2009-07-17 00:00:00,,,letter from congressman goodlatte on behalf of constituent re problems she experienced with her vehicle after the use of gasoline containing ethanol   nj  the consumer owns a 2001 and 2002 toyota camry one of the vehicles needed a new catalytic converter and the other needed a new oxygen sensor the consumer believed the damage was caused by the use of gasoline containing ethanol the consumer stated that a representative of a state agency that inspected gasoline stations informed her that mechanics had told him that even a small amount of ethanol could caused the oxygen sensor to malfunction a mechanic determined that her vehicles contained bad gas jb  updated 052510jb,con,n,,n,n,n,,fwd,fi,gs,,,,,,,,,,,,,,,,v,,n,n
727577,10277167,toyota motor north america inc,toyota,sienna,2004-01-01,n,2007-11-05,n,0,0,exterior lightingheadlights,watchung,nj,5tdza23c54s,2009-07-17 00:00:00,2009-07-17 00:00:00,75000.0,,tlthe contact owns a 2004 toyota sienna  the contact stated that the front passenger side headlight collects condensation  the failure has been occurring for one year  he discovered that many other consumers were experiencing the same issue and decided to file a report  the dealer was notified and disregarded the issue  the failure mileage was 75000 and current mileage was 110000,evoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
727583,10277176,toyota motor north america inc,toyota,sienna,2005-01-01,n,2009-07-16,n,0,0,latcheslockslinkages,fairfax,va,,2009-07-17 00:00:00,2009-07-17 00:00:00,69500.0,,power sliding door on 2005 toyota sienna does not close properly when on a slight slope  door does not go far enough to latch and must be closed with manual assistance tr,ivoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
727602,10277187,toyota motor north america inc,toyota,prius,2006-01-01,n,2008-08-20,n,0,0,exterior lighting,irvine,ky,jtdkb20u167,2009-07-17 00:00:00,2009-07-17 00:00:00,45000.0,,2006 toyota prius has had headlights on both sides replaced due to intermittent operation which can be temporarily recovered by turning the headlight switch off then back on all toyota wants to do is replace bulbs when the bulb obviously is not the problem i am sure they are being disingenuous with customers in an attempt to postpone the inevitable it is way past time for a recall  please tr,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
727604,10277178,toyota motor north america inc,toyota,prius,2006-01-01,n,2009-07-10,n,0,0,exterior lighting,richmond,va,jtdkb20u963,2009-07-17 00:00:00,2009-07-17 00:00:00,75000.0,,my 06 toyota prius has the hid headlamps  at about 40000 miles the left hand lamp began going out at odd times and coming back on again by turning the switch off and on again  before i got toyota to agree to replace them at 850 i was driving down a dark road with no moon at night and they both went out on a turn  that was when i increased my complaints and they replaced them at toyotas cost  the car now has about 76000 miles and the left lamp is acting the same way  i will replace the lamp and complain to toyota but feel this is a safety issue and the lamps should be redesigned or recalled enmasse tr,ivoq,n,,n,n,n,,,,,,30.0,,,,,,,,,,,,,,v,,n,n
727605,10277179,toyota motor north america inc,toyota,prius,2004-01-01,n,2008-10-20,n,0,0,exterior lighting,irvine,ky,jtdkb20ux40,2009-07-17 00:00:00,2009-07-17 00:00:00,75000.0,,2004 toyota prius has had headlight replacements five 5 times on the passenger side and now has the same problem on the driver side    2006 toyota prius has had both sides replaced  both cars suffer from intermittent operation which can be temporarily recovered by turning the headlight switch off then back on  all toyota wants to do is replace bulbs when the bulb obviously is not the problem  i am sure they are being disingenuous with customers in an attempt to postpone the inevitable  it is way past time for a recall  please tr  ,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
727627,10277203,toyota motor north america inc,toyota,prius,2008-01-01,n,2009-06-01,n,0,0,exterior lighting,los altos,ca,jtdkb20u483,2009-07-17 00:00:00,2009-07-17 00:00:00,25000.0,,both front headlamps intermittently fail turning the lights on and off fixes it for a short while it is dangerous to drive without knowing if the lights are on at night tr,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
727630,10277213,toyota motor north america inc,toyota,prius,2008-01-01,n,2009-05-15,n,0,0,exterior lighting,zion,il,jtdkb20u383,2009-07-17 00:00:00,2009-07-17 00:00:00,40000.0,,2008 toyota prius drivers side headlight goes out unexpectedly while driving  the headlight comes back on if the headlights are turned off and back on again  this has been occurring nearly daily since may 2009  problem occurs on both smooth and bumpy roads and at different speeds tr,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
727640,10277214,toyota motor north america inc,toyota,sienna,2004-01-01,n,2009-06-15,n,0,0,structure,larchmont,ny,,2009-07-17 00:00:00,2009-07-17 00:00:00,60000.0,,defect with toyota sienna power door the door motor  train mechanism is prone to breaking leaving the door stuck in an open position thits makes the car unusable andor very unsafe clearly a minivan is meant to transport children this has happened to my 2004 sienna twice in the last 12 months this claim is for the most recent incident tr,ivoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
727641,10277214,toyota motor north america inc,toyota,sienna,2004-01-01,n,2009-06-15,n,0,0,latcheslockslinkages,larchmont,ny,,2009-07-17 00:00:00,2009-07-17 00:00:00,60000.0,,defect with toyota sienna power door the door motor  train mechanism is prone to breaking leaving the door stuck in an open position thits makes the car unusable andor very unsafe clearly a minivan is meant to transport children this has happened to my 2004 sienna twice in the last 12 months this claim is for the most recent incident tr,ivoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
727643,10277222,toyota motor north america inc,toyota,avalon,2006-01-01,n,2006-04-17,n,0,0,power trainautomatic transmission,madison,ct,,2009-07-17 00:00:00,2009-07-17 00:00:00,17.0,,transmission hesitates excessively when automatically downshifting at speeds below 10 mph this has happened every day and every downshift from the first day of ownership  terrible condition that no one at toyota is willing to admit or fix wtf tr,ivoq,n,,n,n,n,,,,,,10.0,,,,,,,,,,,,,,v,,n,n
727644,10277225,toyota motor north america inc,toyota,prius,2006-01-01,n,2009-07-17,n,0,0,exterior lighting,apex,nc,jtdkb20ux67,2009-07-17 00:00:00,2009-07-17 00:00:00,45000.0,,drivers side hid headlamp shuts off after being on for a short time  turning the headlamps off and back on restarts the headlamp  this started at around 40000 miles and now the passengers side headlamp is occasionally showing the same symptoms tr,ivoq,n,,n,n,n,,,,,,45.0,,,,,,,,,,,,,,v,,n,n
727647,10277228,toyota motor north america inc,toyota,corolla,2007-01-01,n,2009-03-24,n,0,0,engine and engine coolingengine,branscomb,ca,jtdbr32e370,2009-07-17 00:00:00,2009-07-17 00:00:00,31858.0,,our son was driving my car at approx 55 mph in the afternoon in cool clear spring weather a clunk was heard the engine died he was lucky to find a wide spot to pull off the rural two lane highway and coast to a stop the vehicle was towed to a dealer diagnoses revealed dtc 607 ecm performance description computerengine  the computer was defective and was replaced  with 1 quantityfp number 8966102k21 computer for the engine under warranty 31858 miles on odometer thurstons dealership in ukiah gave us great service and a quick turn around time enabling son to commute to college once again with little inconvenience  im greatly concerned about this incident and hope my data submission will serve to alert service departments manufacturers and investigators to our experience with the engine computer chip defect i want to help prevent the possibility of other drivers being placed in a potentially hazardous situation of loss of engine computer control while driving tr,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
727651,10277224,toyota motor north america inc,toyota,4runner,2008-01-01,n,2009-07-17,n,0,0,power train,gaithersburg,md,jtebu14r48k,2009-07-17 00:00:00,2009-07-17 00:00:00,12000.0,,while stopped in traffic when you remove the foot from the brake pedal and before you step on the gas at times the car makes a thumping sound which you can feel  possibly transmission   dealer says no problem and cant recreate the thumping  it continues to this day tr,ivoq,n,,n,n,n,,,,,,2.0,,,,,,,,,,,,,,v,,n,n
727666,10277240,toyota motor north america inc,toyota,sienna,2002-01-01,n,2009-05-25,n,0,0,structure,durham,nc,4t3zf13c32u,2009-07-17 00:00:00,2009-07-17 00:00:00,95000.0,,drivers side sliding door not a power door will not open from the inside or outside   the mechanism has failed  i have had several problems with both sliding doors passenger side is power door with the latch mechanism getting stuck this time it is completely inoperable tr,ivoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
727676,10277248,toyota motor north america inc,toyota,prius,2006-01-01,n,2009-04-12,n,0,0,exterior lighting,folsom,ca,jtdkb20u463,2009-07-17 00:00:00,2009-07-17 00:00:00,45000.0,,approximately 2 mos ago the driver headlight  began to flicker then fail intermittently but regularly each time it was turned on  i would be able to get it to come back on by turning my lights off then on again a few weeks ago the passenger side headlight began to do the same thing  now everytime i use the lights one the other or both at the same time will fail forcing me to do the ofon thing to reengage them  they will both fail again shortly thereafter tr,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
727677,10277244,toyota motor north america inc,lexus,rx300,1999-01-01,n,2009-07-09,n,0,0,power trainautomatic transmission,lafayette,ca,jt6hf10u7x0,2009-07-17 00:00:00,2009-07-17 00:00:00,157000.0,,99 lexus rx300 with 157000 transmission died it started jerking and had trouble shifting i was able to limp about 5 miles to the dealer i had read about a number of these failing and paid extra at the last regular service to have the transmission flushed in addition to the regular service that was 1000 before failure lexus charged 4700 out the door to diagnose and replace the transmission with a rebuilt one tr,ivoq,n,,n,n,n,,,,,,25.0,,,,,,,,,,,,,,v,,n,n
